text,category,label
That wordsna irukenjust passed through mah                 ,hope-speech,3
Waiting for part 2                ,hope-speech,3
Where about our thalaivar already get 200 likes                ,none-of-the-categories,4
I was actually searching for what he said  transgender until I heard her voice She honestly doesnt look like that tho Even some girls have deep voice too Shes beautiful                ,none-of-the-categories,4
She is 1000 beautiful then Meera Aunty                ,none-of-the-categories,4
First prank make me crying                 ,none-of-the-categories,4
Semma azhagu Katrina  neenga  All the best for your future projects                ,none-of-the-categories,4
Every society has its own evils in different forms  United States has the highest Rape percentage Nirbaya like cases are very very common in United States  But ironically neither media nor the people themselves dont care about that Why Because they knew that the rapes will common when you live in this kind of cultured society  Saudi Arabia has the least rape percentage among all nations and always commented about its culture is not good especially bad for women  But what the Girls expecting is I need to be like in United States but I need maximum safety like in Saudi Arabia  How could be it is possible                ,none-of-the-categories,4
Really nice story and message to the society  LGBT and parentsReally lathif character is amazing and well screenplay Keep it up and best wishes                ,hope-speech,3
Brothers God Bless you                ,hope-speech,3
She is beauty                ,none-of-the-categories,4
India is never civilised more than westernerswe r a bunch of conservative bigots                ,none-of-the-categories,4
Nice film Latif is beautiful character and hamed aand doctor is nice answer reply for Haris father questions Haris is good boy but Latif is impression me                ,none-of-the-categories,4
How to contact u yesi sathish as a frnd                ,none-of-the-categories,4
Heart breaking vedio                 ,none-of-the-categories,4
What a wonderful film We should celebrate this film and their team Hats off                ,none-of-the-categories,4
She is more than human true soul                ,counter-speech,0
Yacoob Mohamed loosu madhuri oru comment hetro sex person                ,none-of-the-categories,4
Bala kumar  she is right we dont need Ur opinion Bala Kumar                 ,none-of-the-categories,4
Male and Female is the eukaryotic nature Only prokaryotic organisms cant see gender and it is genderless                ,none-of-the-categories,4
Nice short film bro  Keep going                ,none-of-the-categories,4
Dont to like those things bro please                 ,none-of-the-categories,4
